id,userid,newuser,date,time,action,productid,producte,category,price,discount,profit,age,gender,location
218,23456,yes,2022-03-26,8:00,browse,1020,Belt,Accessories,30,0.05,1.5,25,Female,"Portland, OR"
100,12345,no,2022-02-17,2:30,addtocart,1020,Scarf,Accessories,30,0.1,3.0,29,Female,"San Diego, CA"
222,67890,no,2022-03-30,8:00,addtocart,1022,Gloves,Accessories,20,0.1,3.0,31,Female,"Houston, TX"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
177,67890,no,2022-04-09,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
176,56789,yes,2022-05-19,2:30,browse,1011,Earrings,Jewelry,15,0.05,1.5,22,Male,"New York, NY"
63,90123,no,2022-03-26,11:15,addtocart,1001,Hoodie,Clothing,50,0.1,2.5,35,Male,"San Antonio, TX"
60,67890,no,2022-04-14,2:30,addtocart,1015,Earrings,Jewelry,40,0.1,2.0,32,Female,"Washington, D.C."
67,45678,no,2022-08-07,11:15,purchase,1004,Jeans,Clothing,60,0.0,6.0,31,Female,"San Francisco, CA"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
224,89012,yes,2022-05-08,2:30,browse,1009,Socks,Accessories,10,0.05,0.5,26,Female,"Chicago, IL"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
208,12345,no,2022-05-21,2:30,addtocart,1002,Jacket,Clothing,80,0.1,8.0,30,Male,"San Francisco, CA"
27,90123,yes,2022-05-21,13:00:00,purchase,1002,Jacket,Clothing,80,0.1,8.0,42,Female,"Austin, TX"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
102,34567,no,2022-06-28,8:00,purchase,1001,Dress,Clothing,65,0.0,3.25,34,Female,"Los Angeles, CA"
218,23456,yes,2022-01-26,8:00,browse,1020,Belt,Accessories,30,0.05,2.0,25,Female,"Portland, OR"
21,34567,no,2022-02-22,10:00:00,addtocart,1017,Sunglasses,Accessories,100,0.0,5.0,43,Male,"Chicago, IL"
54,90123,no,2022-04-17,9:45,addtocart,1008,era,Electronics,500,0.1,50.0,35,Female,"San Francisco, CA"
153,90123,no,2022-05-21,5:45,purchase,1002,Jacket,Clothing,80,0.0,8.0,38,Male,"Philadelphia, PA"
177,67890,no,2022-04-27,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
177,67890,no,2022-04-09,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
218,23456,yes,2022-03-26,8:00,browse,1020,Belt,Accessories,30,0.05,1.5,25,Female,"Portland, OR"
84,34567,no,2022-04-11,2:30,purchase,1008,Smartphone,Electronics,800,0.0,40.0,44,Female,"Portland, OR"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
61,78901,no,2022-03-14,5:45,purchase,1010,Earphones,Electronics,50,0.0,5.0,44,Male,"Los Angeles, CA"
114,78901,no,2022-05-20,8:00,purchase,1023,Hat,Accessories,15,0.0,0.75,42,Male,"New Orleans, LA"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
203,56789,yes,2022-06-17,11:15,browse,1025,Watch,Accessories,85,0.05,8.5,26,Male,"Philadelphia, PA"
209,23456,no,2022-07-28,5:45,addtocart,1012,Backpack,Accessories,50,0.1,5.0,30,Female,"Seattle, WA"
172,12345,no,2022-01-13,2:30,addtocart,1021,Sunglasses,Accessories,80,0.1,4.0,30,Female,"Seattle, WA"
226,12345,no,2022-05-30,8:00,purchase,1015,Sunglasses,Accessories,30,0.0,3.0,33,Male,"Los Angeles, CA"
226,12345,no,2022-05-30,8:00,purchase,1015,Sunglasses,Accessories,30,0.0,3.0,33,Male,"Los Angeles, CA"
23,56789,yes,2022-04-30,4:15:00,browse,1014,Necklace,Jewelry,70,0.1,7.0,52,Male,"Mi, FL"
122,56789,yes,2022-05-06,8:00,browse,1006,Jeans,Clothing,50,0.05,5.0,31,Female,"New York, NY"
143,89012,yes,2022-01-30,11:15,browse,1003,T-Shirt,Clothing,30,0.05,3.0,26,Male,"New York, NY"
67,45678,no,2022-08-07,11:15,purchase,1004,Jeans,Clothing,60,0.0,6.0,31,Female,"San Francisco, CA"
213,67890,no,2022-03-06,5:45,addtocart,1008,Joggers,Clothing,50,0.1,5.0,36,Female,"San Diego, CA"
44,89012,no,2022-04-26,1:45,purchase,1010,Necklace,Jewelry,80,0.0,4.0,36,Nonbinary,"Boston, MA"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
86,56789,yes,2022-06-11,8:00,browse,1022,Sunglasses,Accessories,40,0.05,4.0,27,Male,"Mi, FL"
16,78901,yes,2022-04-22,16:45:00,browse,1014,Backpack,Accessories,70,0.1,7.0,25,Female,"Seattle, WA"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
190,12345,no,2022-07-01,8:00,addtocart,1023,Backpack,Accessories,70,0.1,3.5,27,Male,"Dallas, TX"
97,78901,no,2022-03-02,5:45,addtocart,1011,Headphones,Electronics,100,0.1,5.0,28,Male,"Houston, TX"
109,12345,no,2022-03-19,5:45,purchase,1009,Tablet,Electronics,800,0.0,80.0,39,Female,"Denver, CO"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
113,56789,yes,2022-08-13,5:45,browse,1022,Socks,Clothing,10,0.05,0.5,22,Female,"Atlanta, GA"
41,56789,yes,2022-02-10,14:00,purchase,1009,Laptop,Electronics,1200,0.1,120.0,45,Male,"Austin, TX"
159,67890,no,2022-06-08,11:15,purchase,1011,Bracelet,Jewelry,45,0.0,4.5,51,Male,"Houston, TX"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
128,23456,yes,2022-08-18,2:30,browse,1022,Socks,Accessories,10,0.05,0.5,30,Male,"Boston, MA"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
74,23456,yes,2022-05-07,8:00,browse,1019,Scarf,Accessories,20,0.05,2.0,27,Male,"Las Vegas, NV"
19,12345,no,2022-02-03,14:30:00,purchase,1001,Shoes,Footwear,80,0.1,8.0,37,Female,"New York, NY"
229,45678,no,2022-04-24,5:45,purchase,1008,Skirt,Clothing,40,0.0,4.0,29,Female,"Boston, MA"
130,45678,no,2022-03-04,8:00,addtocart,1004,Hoodie,Clothing,50,0.1,5.0,28,Male,"Houston, TX"
19,12345,no,2022-01-03,14:30:00,purchase,1001,Shoes,Footwear,80,0.1,12.0,37,Female,"New York, NY"
161,89012,yes,2022-07-10,5:45,browse,1007,Sweatshirt,Clothing,45,0.05,2.25,27,Female,"Los Angeles, CA"
91,12345,no,2022-01-01,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
231,67890,no,2022-05-16,11:15,addtocart,1010,Hat,Accessories,25,0.1,2.5,31,Female,"Portland, OR"
146,23456,yes,2022-05-26,8:00,browse,1012,Ring,Jewelry,25,0.05,1.25,27,Female,"Atlanta, GA"
218,23456,yes,2022-03-26,8:00,browse,1020,Belt,Accessories,30,0.05,1.5,25,Female,"Portland, OR"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
70,78901,no,2022-01-06,8:00,purchase,1007,Laptop,Electronics,1000,0.0,50.0,41,Male,"Seattle, WA"
131,56789,yes,2022-04-22,11:15,browse,1010,Backpack,Accessories,70,0.05,7.0,39,Female,"Los Angeles, CA"
39,34567,yes,2022-08-17,8:30,addtocart,1013,Skirt,Clothing,40,0.0,4.0,26,Male,"Houston, TX"
119,23456,yes,2022-06-10,11:15,browse,1003,Jacket,Clothing,100,0.05,5.0,29,Male,"San Diego, CA"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
137,23456,yes,2022-05-01,5:45,browse,1020,Wallet,Accessories,40,0.05,4.0,30,Male,"Seattle, WA"
186,67890,no,2022-01-07,8:00,purchase,1021,Watch,Accessories,250,0.0,25.0,45,Male,"San Diego, CA"
168,67890,no,2022-08-28,2:30,purchase,1015,Watch,Accessories,60,0.0,6.0,42,Female,"San Diego, CA"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
222,67890,no,2022-05-30,8:00,addtocart,1015,Sunglasses,Accessories,30,0.1,3.0,31,Female,"Houston, TX"
98,89012,no,2022-04-08,8:00,purchase,1023,Sunglasses,Accessories,80,0.05,4.0,35,Male,"Chicago, IL"
128,23456,yes,2022-05-04,2:30,browse,1022,Purse,Accessories,90,0.05,9.0,30,Male,"Boston, MA"
160,78901,no,2022-05-11,2:30,addtocart,1020,Belt,Accessories,30,0.1,3.0,33,Male,"Mi, FL"
237,34567,no,2022-08-25,5:45,addtocart,1009,Belt,Accessories,20,0.1,2.0,31,Male,"Los Angeles, CA"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
226,12345,no,2022-05-30,8:00,purchase,1015,Sunglasses,Accessories,30,0.0,3.0,33,Male,"Los Angeles, CA"
90,90123,no,2022-01-06,8:00,purchase,1007,Laptop,Electronics,1000,0.0,50.0,42,Male,"New Orleans, LA"
89,89012,yes,2022-08-24,5:45,browse,1004,Jeans,Clothing,60,0.05,3.0,22,Female,"Austin, TX"
34,78901,yes,2022-01-19,13:45,purchase,1001,Shoes,Footwear,80,0.1,8.0,23,Nonbinary,"Philadelphia, PA"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
122,56789,yes,2022-05-06,8:00,browse,1006,Jeans,Clothing,50,0.05,5.0,31,Female,"New York, NY"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
87,67890,no,2022-04-22,11:15,addtocart,1012,Backpack,Accessories,70,0.1,7.0,31,Female,"Seattle, WA"
144,90123,no,2022-08-28,2:30,purchase,1017,Sunglasses,Accessories,55,0.0,5.5,33,Male,"Mi, FL"
96,67890,no,2022-04-17,2:30,purchase,1018,era,Electronics,500,0.0,50.0,41,Female,"Portland, OR"
50,56789,no,2022-02-19,10:45,purchase,1007,Smartwatch,Electronics,200,0.0,10.0,42,Male,"New Orleans, LA"
174,34567,no,2022-02-27,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,34,Female,"Mi, FL"
16,78901,yes,2022-05-11,16:45:00,browse,1014,Backpack,Accessories,60,0.1,3.0,25,Female,"Seattle, WA"
160,78901,no,2022-01-30,2:30,addtocart,1020,Belt,Accessories,30,0.1,3.0,33,Male,"Mi, FL"
128,23456,yes,2022-08-12,2:30,browse,1022,Socks,Accessories,10,0.05,0.5,30,Male,"Boston, MA"
30,34567,no,2022-04-11,11:45:00,purchase,1008,Smartphone,Electronics,800,0.1,40.0,46,Female,"New York, NY"
70,78901,no,2022-01-06,8:00,purchase,1007,Laptop,Electronics,1000,0.0,50.0,41,Male,"Seattle, WA"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
98,89012,yes,2022-03-30,8:00,browse,1023,Sunglasses,Accessories,60,0.05,3.0,25,Female,"Chicago, IL"
156,34567,no,2022-07-15,2:30,purchase,1005,T-Shirt,Clothing,25,0.0,1.25,24,Male,"Boston, MA"
174,34567,no,2022-04-06,8:00,purchase,1002,Jeans,Clothing,80,0.0,8.0,34,Female,"Mi, FL"
63,90123,no,2022-03-06,11:15,addtocart,1001,Jeans,Clothing,50,0.1,5.0,35,Male,"San Antonio, TX"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
216,90123,no,2022-03-18,2:30,addtocart,1005,T-Shirt,Clothing,20,0.05,2.0,29,Female,"Boston, MA"
160,78901,no,2022-06-09,2:30,addtocart,1020,Wallet,Accessories,25,0.1,2.5,33,Female,"Mi, FL"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
100,12345,no,2022-08-06,2:30,addtocart,1020,Scarf,Accessories,30,0.1,1.5,29,Female,"San Diego, CA"
226,12345,no,2022-05-30,8:00,purchase,1015,Sunglasses,Accessories,30,0.0,3.0,33,Male,"Los Angeles, CA"
106,78901,no,2022-05-09,8:00,browse,1025,Watch,Accessories,100,0.05,10.0,37,Male,"San Francisco, CA"
99,90123,no,2022-08-07,11:15,purchase,1002,Jeans,Clothing,60,0.0,6.0,35,Male,"Mi, FL"
177,67890,no,2022-05-16,5:45,purchase,1005,T-shirt,Clothing,25,0.0,2.5,48,Female,"Los Angeles, CA"
67,45678,no,2022-08-07,11:15,purchase,1004,Jeans,Clothing,60,0.0,6.0,31,Female,"San Francisco, CA"
230,56789,yes,2022-05-28,8:00,browse,1021,Scarf,Accessories,15,0.05,1.5,27,Male,"Mi, FL"
84,34567,no,2022-01-30,2:30,purchase,1008,Smartphone,Electronics,800,0.0,80.0,44,Female,"Portland, OR"
100,12345,no,2022-08-06,2:30,addtocart,1020,Scarf,Accessories,30,0.1,1.5,29,Female,"San Diego, CA"
197,89012,yes,2022-03-16,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
136,12345,no,2022-01-21,2:30,addtocart,1016,Sunglasses,Accessories,100,0.1,5.0,42,Female,"New Orleans, LA"
89,89012,yes,2022-05-30,5:45,browse,1004,Jeans,Clothing,60,0.05,3.0,22,Female,"Austin, TX"
89,89012,yes,2022-08-24,5:45,browse,1004,Jeans,Clothing,60,0.05,3.0,22,Female,"Austin, TX"
19,12345,no,2022-02-03,14:30:00,purchase,1001,Shoes,Footwear,80,0.1,8.0,37,Female,"New York, NY"
80,89012,yes,2022-03-26,2:30,browse,1001,Hoodie,Clothing,50,0.05,2.5,28,Female,"Boston, MA"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
97,78901,no,2022-02-06,5:45,addtocart,1011,Headphones,Electronics,100,0.1,10.0,28,Male,"Houston, TX"
237,34567,no,2022-08-25,5:45,purchase,1009,Belt,Accessories,20,0.0,2.0,44,Male,"Los Angeles, CA"
57,34567,no,2022-06-27,5:45,browse,1020,Sunglasses,Accessories,40,0.1,4.0,38,Male,"Houston, TX"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
176,56789,yes,2022-06-25,2:30,browse,1011,Bracelet,Jewelry,30,0.05,1.75,22,Male,"New York, NY"
92,23456,yes,2022-08-12,2:30,browse,1009,Socks,Accessories,10,0.05,0.5,29,Male,"San Francisco, CA"
1,12345,no,2022-07-10,10:30:00,purchase,1001,Sweatshirt,Clothing,45,0.1,2.25,28,Male,"New York, NY"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
91,12345,no,2022-07-12,11:15,addtocart,1021,Hat,Accessories,25,0.1,2.5,30,Female,"Denver, CO"
91,12345,no,2022-05-11,11:15,addtocart,1021,Hat,Accessories,20,0.1,3.0,30,Female,"Denver, CO"
51,67890,no,2022-07-22,1:00,purchase,1014,Belt,Accessories,35,0.1,3.5,32,Male,"Philadelphia, PA"
127,12345,no,2022-05-07,11:15,addtocart,1019,Scarf,Accessories,20,0.1,2.0,42,Male,"Chicago, IL"
58,45678,no,2022-02-27,8:00,browse,1002,T-Shirt,Clothing,20,0.05,2.0,29,Female,"New York, NY"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
4,45678,no,2022-01-24,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
220,45678,no,2022-08-08,2:30,purchase,1018,Backpack,Accessories,80,0.0,8.0,27,Male,"San Francisco, CA"
3,34567,no,2022-01-03,9:15:00,purchase,1003,Shoes,Footwear,80,0.05,12.0,35,Male,"Chicago, IL"
80,89012,yes,2022-03-26,2:30,browse,1001,Hoodie,Clothing,50,0.05,2.5,28,Female,"Boston, MA"
91,12345,no,2022-01-12,11:15,addtocart,1021,Hat,Accessories,20,0.1,1.0,30,Female,"Denver, CO"
58,45678,no,2022-03-18,8:00,purchase,1002,T-Shirt,Clothing,20,0.0,2.0,29,Female,"New York, NY"
222,67890,no,2022-03-30,8:00,addtocart,1022,Gloves,Accessories,20,0.1,3.0,31,Female,"Houston, TX"
4,45678,no,2022-08-04,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,1.0,19,Nonbinary,"San Francisco, CA"
226,34567,no,2022-08-14,8:00,purchase,1015,Sunglasses,Accessories,50,0.0,5.0,45,Female,"San Diego, CA"
122,56789,yes,2022-06-15,8:00,browse,1023,Backpack,Accessories,60,0.05,6.0,31,Female,"New York, NY"
178,78901,no,2022-06-27,8:00,addtocart,1020,Sunglasses,Accessories,40,0.1,4.0,29,Female,"San Francisco, CA"
10,12345,no,2022-06-06,17:00:00,purchase,1010,Dress,Clothing,75,0.1,7.5,28,Male,"New York, NY"
119,23456,yes,2022-06-10,11:15,browse,1003,Jacket,Clothing,100,0.05,5.0,29,Male,"San Diego, CA"
223,78901,no,2022-04-21,11:15,purchase,1004,Hoodie,Clothing,80,0.0,8.0,39,Male,"New York, NY"
12,34567,no,2022-06-01,13:15:00,purchase,1004,Hat,Accessories,20,0.05,1.0,35,Male,"Chicago, IL"
213,67890,no,2022-04-03,5:45,addtocart,1003,Jacket,Clothing,100,0.1,10.0,36,Female,"San Diego, CA"
166,45678,no,2022-05-20,8:00,addtocart,1023,Hat,Accessories,15,0.1,0.75,36,Female,"Austin, TX"
91,12345,no,2022-03-28,11:15,addtocart,1012,Backpack,Accessories,60,0.1,6.0,30,Female,"Denver, CO"
211,45678,no,2022-08-21,11:15,purchase,1024,Bracelet,Jewelry,30,0.0,1.5,35,Female,"Los Angeles, CA"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
158,56789,yes,2022-06-07,8:00,browse,1014,Earrings,Jewelry,35,0.15,1.75,39,Female,"Chicago, IL"
98,89012,yes,2022-02-26,8:00,browse,1023,Sunglasses,Accessories,60,0.05,6.0,25,Female,"Chicago, IL"
216,90123,no,2022-04-09,2:30,addtocart,1005,T-shirt,Clothing,25,0.05,2.5,29,Female,"Boston, MA"
159,67890,no,2022-06-08,11:15,addtocart,1011,Bracelet,Jewelry,45,0.1,4.5,31,Female,"Houston, TX"
204,67890,no,2022-04-13,2:30,purchase,1013,Necklace,Jewelry,50,0.0,5.0,37,Female,"Houston, TX"
60,67890,no,2022-04-14,2:30,addtocart,1015,Earrings,Jewelry,40,0.1,2.0,32,Female,"Washington, D.C."
244,12345,no,2022-08-28,2:30,purchase,1016,Watch,Accessories,60,0.0,6.0,33,Male,"Mi, FL"
211,45678,no,2022-07-30,11:15,addtocart,1024,Bracelet,Jewelry,25,0.1,2.5,25,Male,"Los Angeles, CA"
218,23456,yes,2022-07-29,8:00,browse,1020,Wallet,Accessories,35,0.05,3.5,25,Female,"Portland, OR"
98,89012,yes,2022-08-02,8:00,browse,1023,Scarf,Accessories,30,0.05,3.0,25,Female,"Chicago, IL"
133,78901,no,2022-05-29,5:45,addtocart,1009,Skirt,Clothing,50,0.1,2.5,32,Female,"San Francisco, CA"
4,45678,no,2022-05-07,13:00:00,addtocart,1004,Hat,Accessories,20,0.05,2.0,19,Nonbinary,"San Francisco, CA"
111,34567,no,2022-04-21,11:15,addtocart,1012,Ring,Jewelry,80,0.1,8.0,29,Female,"Nashville, TN"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
231,67890,no,2022-07-12,11:15,addtocart,1010,Hat,Accessories,25,0.1,2.5,31,Female,"Portland, OR"
21,34567,no,2022-08-30,10:00:00,addtocart,1017,Keychain,Accessories,10,0.0,0.5,43,Male,"Chicago, IL"
143,89012,no,2022-05-23,11:15,purchase,1003,T-Shirt,Clothing,20,0.0,1.0,42,Male,"New Orleans, LA"
190,12345,no,2022-07-01,8:00,addtocart,1023,Backpack,Accessories,70,0.1,3.5,27,Male,"Dallas, TX"
20,23456,yes,2022-03-25,18:15:00,browse,1016,Earrings,Jewelry,50,0.2,10.0,24,Nonbinary,"Los Angeles, CA"
166,45678,no,2022-07-01,8:00,addtocart,1023,Backpack,Accessories,70,0.1,3.5,36,Female,"Austin, TX"
51,67890,yes,2022-02-20,1:00,browse,1014,Belt,Accessories,35,0.05,3.5,26,Male,"Philadelphia, PA"
78,67890,no,2022-01-31,8:00,purchase,1009,Tablet,Electronics,500,0.0,25.0,37,Female,"Chicago, IL"
244,12345,no,2022-09-01,2:30,addtocart,1013,Backpack,Accessories,75,0.05,7.5,29,Male,"San Francisco, CA"
1,12345,no,2022-07-31,10:30:00,purchase,1001,Sweater,Clothing,70,0.1,3.5,28,Male,"New York, NY"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
122,56789,yes,2022-05-06,8:00,browse,1006,Jeans,Clothing,50,0.05,5.0,31,Female,"New York, NY"
200,23456,yes,2022-06-01,2:30,addtocart,1020,Hat,Accessories,20,0.1,1.0,24,Female,"Portland, OR"
231,67890,no,2022-05-07,11:15,addtocart,1010,Scarf,Accessories,20,0.1,2.0,31,Female,"Portland, OR"
127,12345,no,2022-03-15,11:15,addtocart,1019,Scarf,Accessories,30,0.1,1.5,42,Female,"Chicago, IL"
141,67890,no,2022-02-27,5:45,purchase,1005,T-Shirt,Clothing,20,0.0,2.0,36,Male,"San Francisco, CA"
62,89012,yes,2022-07-11,8:00,browse,1016,Bracelet,Jewelry,35,0.05,3.5,28,Female,"Phoenix, AZ"
86,56789,yes,2022-08-07,8:00,browse,1022,Sunglasses,Accessories,120,0.05,6.0,27,Male,"Mi, FL"
131,56789,yes,2022-04-22,11:15,browse,1010,Backpack,Accessories,70,0.05,7.0,39,Female,"Los Angeles, CA"
232,78901,no,2022-08-27,2:30,purchase,1004,Jeans,Clothing,60,0.0,3.0,42,Male,Washington D.C.
17,89012,no,2022-08-07,9:00:00,addtocart,1015,Sneakers,Footwear,120,0.0,6.0,45,Male,"Austin, TX"
117,90123,no,2022-02-27,5:45,purchase,1005,T-Shirt,Clothing,20,0.0,2.0,41,Male,"Chicago, IL"
180,90123,no,2022-03-06,2:30,purchase,1014,Headphones,Accessories,50,0.0,5.0,41,Male,"Denver, CO"
127,12345,no,2022-05-07,11:15,purchase,1019,Scarf,Accessories,20,0.0,2.0,27,Female,"Chicago, IL"
182,23456,yes,2022-07-09,8:00,browse,1022,Backpack,Accessories,60,0.05,6.0,33,Male,"Seattle, WA"
73,12345,no,2022-04-02,5:45,purchase,1010,Earbuds,Electronics,50,0.0,2.5,33,Female,"Philadelphia, PA"
122,56789,yes,2022-02-18,8:00,browse,1023,Backpack,Accessories,75,0.05,11.25,31,Female,"New York, NY"
37,12345,yes,2022-04-07,13:00,purchase,1006,Headphones,Electronics,100,0.1,10.0,33,Male,"Atlanta, GA"
188,89012,no,2022-07-07,2:30,addtocart,1012,Earrings,Jewelry,30,0.1,1.5,24,Male,"Los Angeles, CA"
126,90123,no,2022-07-09,8:00,purchase,1023,Backpack,Accessories,60,0.0,6.0,33,Male,"Seattle, WA"
84,34567,no,2022-03-07,2:30,purchase,1008,Smartphone,Electronics,500,0.0,50.0,44,Female,"Portland, OR"
222,67890,no,2022-07-28,8:00,addtocart,1022,Backpack,Accessories,50,0.1,5.0,31,Female,"Houston, TX"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
131,56789,yes,2022-04-22,11:15,browse,1010,Backpack,Accessories,70,0.05,7.0,39,Female,"Los Angeles, CA"
174,34567,no,2022-04-06,8:00,purchase,1002,Jeans,Clothing,80,0.0,8.0,34,Female,"Mi, FL"
191,23456,yes,2022-06-16,11:15,browse,1008,Sweatshirt,Clothing,45,0.05,2.25,31,Female,"Denver, CO"
148,45678,no,2022-05-28,2:30,purchase,1021,Scarf,Accessories,15,0.0,1.5,49,Male,"Denver, CO"
68,56789,yes,2022-06-12,2:30,browse,1014,Necklace,Jewelry,60,0.05,6.0,26,Male,"Mi, FL"
68,56789,yes,2022-04-30,2:30,browse,1014,Necklace,Jewelry,70,0.05,7.0,26,Male,"Mi, FL"
176,56789,yes,2022-06-08,2:30,browse,1011,Bracelet,Jewelry,45,0.05,4.5,22,Male,"New York, NY"
87,67890,no,2022-08-23,11:15,purchase,1012,Backpack,Accessories,60,0.0,6.0,36,Female,"Seattle, WA"
74,23456,yes,2022-08-06,8:00,browse,1019,Scarf,Accessories,30,0.05,1.5,27,Male,"Las Vegas, NV"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
8,89012,no,2022-01-17,10:30:00,addtocart,1008,Sneakers,Footwear,120,0.0,6.0,34,Male,"Austin, TX"
117,90123,no,2022-01-15,5:45,purchase,1005,T-Shirt,Clothing,25,0.0,1.25,41,Male,"Chicago, IL"
161,89012,yes,2022-04-03,5:45,browse,1003,Jacket,Clothing,100,0.05,10.0,27,Female,"Los Angeles, CA"
186,67890,no,2022-01-07,8:00,purchase,1021,Watch,Accessories,250,0.0,25.0,45,Male,"San Diego, CA"
66,34567,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,42,Male,"Dallas, TX"
166,45678,no,2022-07-09,8:00,addtocart,1023,Backpack,Accessories,60,0.1,6.0,36,Female,"Austin, TX"
197,89012,yes,2022-01-28,5:45,addtocart,1022,Sunglasses,Accessories,80,0.1,8.0,20,Male,"Austin, TX"
96,67890,no,2022-01-22,2:30,purchase,1008,Smartwatch,Electronics,300,0.0,15.0,41,Female,"Portland, OR"
207,90123,no,2022-04-18,11:15,browse,1021,Hat,Accessories,20,0.05,2.0,44,Female,"New York, NY"
